,DateTime,SleepStage,time_min,date,valid
1953,2023-12-02 08:26:00,light,08:26:00,12/02/2023,
1954,2023-12-02 08:27:00,light,08:27:00,12/02/2023,
1955,2023-12-02 08:28:00,light,08:28:00,12/02/2023,
1956,2023-12-02 08:29:00,light,08:29:00,12/02/2023,
1957,2023-12-02 08:30:00,light,08:30:00,12/02/2023,
1958,2023-12-02 08:31:00,light,08:31:00,12/02/2023,
1959,2023-12-02 08:32:00,light,08:32:00,12/02/2023,
1960,2023-12-02 08:33:00,light,08:33:00,12/02/2023,
1961,2023-12-02 08:34:00,light,08:34:00,12/02/2023,
1962,2023-12-02 08:35:00,light,08:35:00,12/02/2023,
1963,2023-12-02 08:36:00,light,08:36:00,12/02/2023,
1964,2023-12-02 08:37:00,light,08:37:00,12/02/2023,
1965,2023-12-02 08:38:00,light,08:38:00,12/02/2023,
1966,2023-12-02 08:39:00,light,08:39:00,12/02/2023,
1967,2023-12-02 08:40:00,light,08:40:00,12/02/2023,
1968,2023-12-02 08:41:00,light,08:41:00,12/02/2023,
1969,2023-12-02 08:42:00,light,08:42:00,12/02/2023,
1970,2023-12-02 08:43:00,light,08:43:00,12/02/2023,
1971,2023-12-02 08:44:00,light,08:44:00,12/02/2023,
1972,2023-12-02 08:45:00,light,08:45:00,12/02/2023,
1973,2023-12-02 08:46:00,light,08:46:00,12/02/2023,
1974,2023-12-02 08:47:00,light,08:47:00,12/02/2023,
1975,2023-12-02 08:48:00,light,08:48:00,12/02/2023,
1976,2023-12-02 08:49:00,light,08:49:00,12/02/2023,
1977,2023-12-02 08:50:00,light,08:50:00,12/02/2023,
1978,2023-12-02 08:51:00,light,08:51:00,12/02/2023,
1979,2023-12-02 08:52:00,light,08:52:00,12/02/2023,
1980,2023-12-02 08:53:00,light,08:53:00,12/02/2023,
1981,2023-12-02 08:54:00,light,08:54:00,12/02/2023,
1982,2023-12-02 08:55:00,light,08:55:00,12/02/2023,
1983,2023-12-02 08:56:00,light,08:56:00,12/02/2023,
1984,2023-12-02 08:57:00,light,08:57:00,12/02/2023,
1985,2023-12-02 08:58:00,light,08:58:00,12/02/2023,
1986,2023-12-02 08:59:00,light,08:59:00,12/02/2023,
1987,2023-12-02 09:00:00,light,09:00:00,12/02/2023,
1988,2023-12-02 09:01:00,light,09:01:00,12/02/2023,
1989,2023-12-02 09:02:00,light,09:02:00,12/02/2023,
1990,2023-12-02 09:03:00,light,09:03:00,12/02/2023,
1991,2023-12-02 09:04:00,light,09:04:00,12/02/2023,
1992,2023-12-02 09:05:00,light,09:05:00,12/02/2023,
1993,2023-12-02 09:06:00,light,09:06:00,12/02/2023,
1994,2023-12-02 09:07:00,light,09:07:00,12/02/2023,
1995,2023-12-02 09:08:00,light,09:08:00,12/02/2023,
1996,2023-12-02 09:09:00,light,09:09:00,12/02/2023,
1997,2023-12-02 09:10:00,light,09:10:00,12/02/2023,
1998,2023-12-02 09:11:00,light,09:11:00,12/02/2023,
1999,2023-12-02 09:12:00,light,09:12:00,12/02/2023,
2000,2023-12-02 09:13:00,light,09:13:00,12/02/2023,
2001,2023-12-02 09:14:00,light,09:14:00,12/02/2023,
2002,2023-12-02 09:15:00,light,09:15:00,12/02/2023,
2003,2023-12-02 09:16:00,light,09:16:00,12/02/2023,
2004,2023-12-02 09:17:00,light,09:17:00,12/02/2023,
2005,2023-12-02 09:18:00,wake,09:18:00,12/02/2023,
2006,2023-12-02 09:19:00,wake,09:19:00,12/02/2023,
2007,2023-12-02 09:20:00,wake,09:20:00,12/02/2023,
2008,2023-12-02 09:21:00,wake,09:21:00,12/02/2023,
2009,2023-12-02 09:22:00,wake,09:22:00,12/02/2023,
2010,2023-12-02 09:23:00,wake,09:23:00,12/02/2023,
2011,2023-12-02 09:24:00,wake,09:24:00,12/02/2023,
2012,2023-12-02 09:25:00,wake,09:25:00,12/02/2023,
2013,2023-12-02 09:26:00,wake,09:26:00,12/02/2023,
2014,2023-12-02 09:27:00,wake,09:27:00,12/02/2023,
2015,2023-12-02 09:28:00,wake,09:28:00,12/02/2023,
2016,2023-12-02 09:29:00,wake,09:29:00,12/02/2023,
2017,2023-12-02 09:30:00,wake,09:30:00,12/02/2023,
2018,2023-12-02 09:31:00,wake,09:31:00,12/02/2023,
2019,2023-12-02 09:32:00,wake,09:32:00,12/02/2023,
2020,2023-12-02 09:33:00,0,09:33:00,12/02/2023,
2021,2023-12-02 09:34:00,0,09:34:00,12/02/2023,
2022,2023-12-02 09:35:00,0,09:35:00,12/02/2023,
2023,2023-12-02 09:36:00,0,09:36:00,12/02/2023,
2024,2023-12-02 09:37:00,0,09:37:00,12/02/2023,
2025,2023-12-02 09:38:00,0,09:38:00,12/02/2023,
2026,2023-12-02 09:39:00,0,09:39:00,12/02/2023,
2027,2023-12-02 09:40:00,0,09:40:00,12/02/2023,
2028,2023-12-02 09:41:00,0,09:41:00,12/02/2023,
2029,2023-12-02 09:42:00,0,09:42:00,12/02/2023,
2030,2023-12-02 09:43:00,0,09:43:00,12/02/2023,
2031,2023-12-02 09:44:00,0,09:44:00,12/02/2023,
2032,2023-12-02 09:45:00,0,09:45:00,12/02/2023,
2033,2023-12-02 09:46:00,0,09:46:00,12/02/2023,
2034,2023-12-02 09:47:00,0,09:47:00,12/02/2023,
2035,2023-12-02 09:48:00,0,09:48:00,12/02/2023,
2036,2023-12-02 09:49:00,0,09:49:00,12/02/2023,
2037,2023-12-02 09:50:00,0,09:50:00,12/02/2023,
2038,2023-12-02 09:51:00,0,09:51:00,12/02/2023,
2039,2023-12-02 09:52:00,0,09:52:00,12/02/2023,
2040,2023-12-02 09:53:00,0,09:53:00,12/02/2023,
2041,2023-12-02 09:54:00,0,09:54:00,12/02/2023,
2042,2023-12-02 09:55:00,0,09:55:00,12/02/2023,
2043,2023-12-02 09:56:00,0,09:56:00,12/02/2023,
2044,2023-12-02 09:57:00,0,09:57:00,12/02/2023,
2045,2023-12-02 09:58:00,0,09:58:00,12/02/2023,
2046,2023-12-02 09:59:00,0,09:59:00,12/02/2023,
2047,2023-12-02 10:00:00,0,10:00:00,12/02/2023,
2048,2023-12-02 10:01:00,0,10:01:00,12/02/2023,
2049,2023-12-02 10:02:00,0,10:02:00,12/02/2023,
2050,2023-12-02 10:03:00,0,10:03:00,12/02/2023,
2051,2023-12-02 10:04:00,0,10:04:00,12/02/2023,
2052,2023-12-02 10:05:00,0,10:05:00,12/02/2023,
2053,2023-12-02 10:06:00,0,10:06:00,12/02/2023,
2054,2023-12-02 10:07:00,0,10:07:00,12/02/2023,
2055,2023-12-02 10:08:00,0,10:08:00,12/02/2023,
2056,2023-12-02 10:09:00,0,10:09:00,12/02/2023,
2057,2023-12-02 10:10:00,0,10:10:00,12/02/2023,
2058,2023-12-02 10:11:00,0,10:11:00,12/02/2023,
2059,2023-12-02 10:12:00,0,10:12:00,12/02/2023,
2060,2023-12-02 10:13:00,0,10:13:00,12/02/2023,
2061,2023-12-02 10:14:00,0,10:14:00,12/02/2023,
2062,2023-12-02 10:15:00,0,10:15:00,12/02/2023,
2063,2023-12-02 10:16:00,0,10:16:00,12/02/2023,
2064,2023-12-02 10:17:00,0,10:17:00,12/02/2023,
2065,2023-12-02 10:18:00,0,10:18:00,12/02/2023,
2066,2023-12-02 10:19:00,0,10:19:00,12/02/2023,
2067,2023-12-02 10:20:00,0,10:20:00,12/02/2023,
2068,2023-12-02 10:21:00,0,10:21:00,12/02/2023,
2069,2023-12-02 10:22:00,0,10:22:00,12/02/2023,
2070,2023-12-02 10:23:00,0,10:23:00,12/02/2023,
2071,2023-12-02 10:24:00,0,10:24:00,12/02/2023,
2072,2023-12-02 10:25:00,0,10:25:00,12/02/2023,
2073,2023-12-02 10:26:00,0,10:26:00,12/02/2023,
2074,2023-12-02 10:27:00,0,10:27:00,12/02/2023,
2075,2023-12-02 10:28:00,0,10:28:00,12/02/2023,
2076,2023-12-02 10:29:00,0,10:29:00,12/02/2023,
2077,2023-12-02 10:30:00,0,10:30:00,12/02/2023,
2078,2023-12-02 10:31:00,0,10:31:00,12/02/2023,
2079,2023-12-02 10:32:00,0,10:32:00,12/02/2023,
2080,2023-12-02 10:33:00,0,10:33:00,12/02/2023,
2081,2023-12-02 10:34:00,0,10:34:00,12/02/2023,
2082,2023-12-02 10:35:00,0,10:35:00,12/02/2023,
2083,2023-12-02 10:36:00,0,10:36:00,12/02/2023,
2084,2023-12-02 10:37:00,0,10:37:00,12/02/2023,
2085,2023-12-02 10:38:00,0,10:38:00,12/02/2023,
2086,2023-12-02 10:39:00,0,10:39:00,12/02/2023,
2087,2023-12-02 10:40:00,0,10:40:00,12/02/2023,
2088,2023-12-02 10:41:00,0,10:41:00,12/02/2023,
2089,2023-12-02 10:42:00,0,10:42:00,12/02/2023,
2090,2023-12-02 10:43:00,0,10:43:00,12/02/2023,
2091,2023-12-02 10:44:00,0,10:44:00,12/02/2023,
2092,2023-12-02 10:45:00,0,10:45:00,12/02/2023,
2093,2023-12-02 10:46:00,0,10:46:00,12/02/2023,
2094,2023-12-02 10:47:00,0,10:47:00,12/02/2023,
2095,2023-12-02 10:48:00,0,10:48:00,12/02/2023,
2096,2023-12-02 10:49:00,0,10:49:00,12/02/2023,
2097,2023-12-02 10:50:00,0,10:50:00,12/02/2023,
2098,2023-12-02 10:51:00,0,10:51:00,12/02/2023,
2099,2023-12-02 10:52:00,0,10:52:00,12/02/2023,
2100,2023-12-02 10:53:00,0,10:53:00,12/02/2023,
2101,2023-12-02 10:54:00,0,10:54:00,12/02/2023,
2102,2023-12-02 10:55:00,0,10:55:00,12/02/2023,
2103,2023-12-02 10:56:00,0,10:56:00,12/02/2023,
2104,2023-12-02 10:57:00,0,10:57:00,12/02/2023,
2105,2023-12-02 10:58:00,0,10:58:00,12/02/2023,
2106,2023-12-02 10:59:00,0,10:59:00,12/02/2023,
2107,2023-12-02 11:00:00,0,11:00:00,12/02/2023,
2108,2023-12-02 11:01:00,0,11:01:00,12/02/2023,
2109,2023-12-02 11:02:00,0,11:02:00,12/02/2023,
2110,2023-12-02 11:03:00,0,11:03:00,12/02/2023,
2111,2023-12-02 11:04:00,0,11:04:00,12/02/2023,
2112,2023-12-02 11:05:00,0,11:05:00,12/02/2023,
2113,2023-12-02 11:06:00,0,11:06:00,12/02/2023,
2114,2023-12-02 11:07:00,0,11:07:00,12/02/2023,
2115,2023-12-02 11:08:00,0,11:08:00,12/02/2023,
2116,2023-12-02 11:09:00,0,11:09:00,12/02/2023,
2117,2023-12-02 11:10:00,0,11:10:00,12/02/2023,
2118,2023-12-02 11:11:00,0,11:11:00,12/02/2023,
2119,2023-12-02 11:12:00,0,11:12:00,12/02/2023,
2120,2023-12-02 11:13:00,0,11:13:00,12/02/2023,
2121,2023-12-02 11:14:00,0,11:14:00,12/02/2023,
2122,2023-12-02 11:15:00,0,11:15:00,12/02/2023,
2123,2023-12-02 11:16:00,0,11:16:00,12/02/2023,
2124,2023-12-02 11:17:00,0,11:17:00,12/02/2023,
2125,2023-12-02 11:18:00,0,11:18:00,12/02/2023,
2126,2023-12-02 11:19:00,0,11:19:00,12/02/2023,
2127,2023-12-02 11:20:00,0,11:20:00,12/02/2023,
2128,2023-12-02 11:21:00,0,11:21:00,12/02/2023,
2129,2023-12-02 11:22:00,0,11:22:00,12/02/2023,
2130,2023-12-02 11:23:00,0,11:23:00,12/02/2023,
2131,2023-12-02 11:24:00,0,11:24:00,12/02/2023,
2132,2023-12-02 11:25:00,0,11:25:00,12/02/2023,
2133,2023-12-02 11:26:00,0,11:26:00,12/02/2023,
2134,2023-12-02 11:27:00,0,11:27:00,12/02/2023,
2135,2023-12-02 11:28:00,0,11:28:00,12/02/2023,
2136,2023-12-02 11:29:00,0,11:29:00,12/02/2023,
2137,2023-12-02 11:30:00,0,11:30:00,12/02/2023,
2138,2023-12-02 11:31:00,0,11:31:00,12/02/2023,
2139,2023-12-02 11:32:00,0,11:32:00,12/02/2023,
2140,2023-12-02 11:33:00,0,11:33:00,12/02/2023,
2141,2023-12-02 11:34:00,0,11:34:00,12/02/2023,
2142,2023-12-02 11:35:00,0,11:35:00,12/02/2023,
2143,2023-12-02 11:36:00,0,11:36:00,12/02/2023,
2144,2023-12-02 11:37:00,0,11:37:00,12/02/2023,
2145,2023-12-02 11:38:00,0,11:38:00,12/02/2023,
2146,2023-12-02 11:39:00,0,11:39:00,12/02/2023,
2147,2023-12-02 11:40:00,0,11:40:00,12/02/2023,
2148,2023-12-02 11:41:00,0,11:41:00,12/02/2023,
2149,2023-12-02 11:42:00,0,11:42:00,12/02/2023,
2150,2023-12-02 11:43:00,0,11:43:00,12/02/2023,
2151,2023-12-02 11:44:00,0,11:44:00,12/02/2023,
2152,2023-12-02 11:45:00,0,11:45:00,12/02/2023,
2153,2023-12-02 11:46:00,0,11:46:00,12/02/2023,
2154,2023-12-02 11:47:00,0,11:47:00,12/02/2023,
2155,2023-12-02 11:48:00,0,11:48:00,12/02/2023,
2156,2023-12-02 11:49:00,0,11:49:00,12/02/2023,
2157,2023-12-02 11:50:00,0,11:50:00,12/02/2023,
2158,2023-12-02 11:51:00,0,11:51:00,12/02/2023,
2159,2023-12-02 11:52:00,0,11:52:00,12/02/2023,
2160,2023-12-02 11:53:00,0,11:53:00,12/02/2023,
2161,2023-12-02 11:54:00,0,11:54:00,12/02/2023,
2162,2023-12-02 11:55:00,0,11:55:00,12/02/2023,
2163,2023-12-02 11:56:00,0,11:56:00,12/02/2023,
2164,2023-12-02 11:57:00,0,11:57:00,12/02/2023,
2165,2023-12-02 11:58:00,0,11:58:00,12/02/2023,
2166,2023-12-02 11:59:00,0,11:59:00,12/02/2023,
2167,2023-12-02 12:00:00,0,12:00:00,12/02/2023,
2168,2023-12-02 12:01:00,0,12:01:00,12/02/2023,
2169,2023-12-02 12:02:00,0,12:02:00,12/02/2023,
2170,2023-12-02 12:03:00,0,12:03:00,12/02/2023,
2171,2023-12-02 12:04:00,0,12:04:00,12/02/2023,
2172,2023-12-02 12:05:00,0,12:05:00,12/02/2023,
2173,2023-12-02 12:06:00,0,12:06:00,12/02/2023,
2174,2023-12-02 12:07:00,0,12:07:00,12/02/2023,
2175,2023-12-02 12:08:00,0,12:08:00,12/02/2023,
2176,2023-12-02 12:09:00,0,12:09:00,12/02/2023,
2177,2023-12-02 12:10:00,0,12:10:00,12/02/2023,
2178,2023-12-02 12:11:00,0,12:11:00,12/02/2023,
2179,2023-12-02 12:12:00,0,12:12:00,12/02/2023,
2180,2023-12-02 12:13:00,0,12:13:00,12/02/2023,
2181,2023-12-02 12:14:00,0,12:14:00,12/02/2023,
2182,2023-12-02 12:15:00,0,12:15:00,12/02/2023,
2183,2023-12-02 12:16:00,0,12:16:00,12/02/2023,
2184,2023-12-02 12:17:00,0,12:17:00,12/02/2023,
2185,2023-12-02 12:18:00,0,12:18:00,12/02/2023,
2186,2023-12-02 12:19:00,0,12:19:00,12/02/2023,
2187,2023-12-02 12:20:00,0,12:20:00,12/02/2023,
2188,2023-12-02 12:21:00,0,12:21:00,12/02/2023,
2189,2023-12-02 12:22:00,0,12:22:00,12/02/2023,
2190,2023-12-02 12:23:00,0,12:23:00,12/02/2023,
2191,2023-12-02 12:24:00,0,12:24:00,12/02/2023,
2192,2023-12-02 12:25:00,0,12:25:00,12/02/2023,
2193,2023-12-02 12:26:00,0,12:26:00,12/02/2023,
2194,2023-12-02 12:27:00,0,12:27:00,12/02/2023,
2195,2023-12-02 12:28:00,0,12:28:00,12/02/2023,
2196,2023-12-02 12:29:00,0,12:29:00,12/02/2023,
2197,2023-12-02 12:30:00,0,12:30:00,12/02/2023,
2198,2023-12-02 12:31:00,0,12:31:00,12/02/2023,
2199,2023-12-02 12:32:00,0,12:32:00,12/02/2023,
2200,2023-12-02 12:33:00,0,12:33:00,12/02/2023,
2201,2023-12-02 12:34:00,0,12:34:00,12/02/2023,
2202,2023-12-02 12:35:00,0,12:35:00,12/02/2023,
2203,2023-12-02 12:36:00,0,12:36:00,12/02/2023,
2204,2023-12-02 12:37:00,0,12:37:00,12/02/2023,
2205,2023-12-02 12:38:00,0,12:38:00,12/02/2023,
2206,2023-12-02 12:39:00,0,12:39:00,12/02/2023,
2207,2023-12-02 12:40:00,0,12:40:00,12/02/2023,
2208,2023-12-02 12:41:00,0,12:41:00,12/02/2023,
2209,2023-12-02 12:42:00,0,12:42:00,12/02/2023,
2210,2023-12-02 12:43:00,0,12:43:00,12/02/2023,
2211,2023-12-02 12:44:00,0,12:44:00,12/02/2023,
2212,2023-12-02 12:45:00,0,12:45:00,12/02/2023,
2213,2023-12-02 12:46:00,0,12:46:00,12/02/2023,
2214,2023-12-02 12:47:00,0,12:47:00,12/02/2023,
2215,2023-12-02 12:48:00,0,12:48:00,12/02/2023,
2216,2023-12-02 12:49:00,0,12:49:00,12/02/2023,
2217,2023-12-02 12:50:00,0,12:50:00,12/02/2023,
2218,2023-12-02 12:51:00,0,12:51:00,12/02/2023,
2219,2023-12-02 12:52:00,0,12:52:00,12/02/2023,
2220,2023-12-02 12:53:00,0,12:53:00,12/02/2023,
2221,2023-12-02 12:54:00,0,12:54:00,12/02/2023,
2222,2023-12-02 12:55:00,0,12:55:00,12/02/2023,
2223,2023-12-02 12:56:00,0,12:56:00,12/02/2023,
2224,2023-12-02 12:57:00,0,12:57:00,12/02/2023,
2225,2023-12-02 12:58:00,0,12:58:00,12/02/2023,
2226,2023-12-02 12:59:00,0,12:59:00,12/02/2023,
2227,2023-12-02 13:00:00,0,13:00:00,12/02/2023,
2228,2023-12-02 13:01:00,0,13:01:00,12/02/2023,
2229,2023-12-02 13:02:00,0,13:02:00,12/02/2023,
2230,2023-12-02 13:03:00,0,13:03:00,12/02/2023,
2231,2023-12-02 13:04:00,0,13:04:00,12/02/2023,
2232,2023-12-02 13:05:00,0,13:05:00,12/02/2023,
2233,2023-12-02 13:06:00,0,13:06:00,12/02/2023,
2234,2023-12-02 13:07:00,0,13:07:00,12/02/2023,
2235,2023-12-02 13:08:00,0,13:08:00,12/02/2023,
2236,2023-12-02 13:09:00,0,13:09:00,12/02/2023,
2237,2023-12-02 13:10:00,0,13:10:00,12/02/2023,
2238,2023-12-02 13:11:00,0,13:11:00,12/02/2023,
2239,2023-12-02 13:12:00,0,13:12:00,12/02/2023,
2240,2023-12-02 13:13:00,0,13:13:00,12/02/2023,
2241,2023-12-02 13:14:00,0,13:14:00,12/02/2023,
2242,2023-12-02 13:15:00,0,13:15:00,12/02/2023,
2243,2023-12-02 13:16:00,0,13:16:00,12/02/2023,
2244,2023-12-02 13:17:00,0,13:17:00,12/02/2023,
2245,2023-12-02 13:18:00,0,13:18:00,12/02/2023,
2246,2023-12-02 13:19:00,0,13:19:00,12/02/2023,
2247,2023-12-02 13:20:00,0,13:20:00,12/02/2023,
2248,2023-12-02 13:21:00,0,13:21:00,12/02/2023,
2249,2023-12-02 13:22:00,0,13:22:00,12/02/2023,
2250,2023-12-02 13:23:00,0,13:23:00,12/02/2023,
2251,2023-12-02 13:24:00,0,13:24:00,12/02/2023,
2252,2023-12-02 13:25:00,0,13:25:00,12/02/2023,
2253,2023-12-02 13:26:00,0,13:26:00,12/02/2023,
2254,2023-12-02 13:27:00,0,13:27:00,12/02/2023,
2255,2023-12-02 13:28:00,0,13:28:00,12/02/2023,
2256,2023-12-02 13:29:00,0,13:29:00,12/02/2023,
2257,2023-12-02 13:30:00,0,13:30:00,12/02/2023,
2258,2023-12-02 13:31:00,0,13:31:00,12/02/2023,
2259,2023-12-02 13:32:00,0,13:32:00,12/02/2023,
2260,2023-12-02 13:33:00,0,13:33:00,12/02/2023,
2261,2023-12-02 13:34:00,0,13:34:00,12/02/2023,
2262,2023-12-02 13:35:00,0,13:35:00,12/02/2023,
2263,2023-12-02 13:36:00,0,13:36:00,12/02/2023,
2264,2023-12-02 13:37:00,0,13:37:00,12/02/2023,
2265,2023-12-02 13:38:00,0,13:38:00,12/02/2023,
2266,2023-12-02 13:39:00,0,13:39:00,12/02/2023,
2267,2023-12-02 13:40:00,0,13:40:00,12/02/2023,
2268,2023-12-02 13:41:00,0,13:41:00,12/02/2023,
2269,2023-12-02 13:42:00,0,13:42:00,12/02/2023,
2270,2023-12-02 13:43:00,0,13:43:00,12/02/2023,
2271,2023-12-02 13:44:00,0,13:44:00,12/02/2023,
2272,2023-12-02 13:45:00,0,13:45:00,12/02/2023,
2273,2023-12-02 13:46:00,0,13:46:00,12/02/2023,
2274,2023-12-02 13:47:00,0,13:47:00,12/02/2023,
2275,2023-12-02 13:48:00,0,13:48:00,12/02/2023,
2276,2023-12-02 13:49:00,0,13:49:00,12/02/2023,
2277,2023-12-02 13:50:00,0,13:50:00,12/02/2023,
2278,2023-12-02 13:51:00,0,13:51:00,12/02/2023,
2279,2023-12-02 13:52:00,0,13:52:00,12/02/2023,
2280,2023-12-02 13:53:00,0,13:53:00,12/02/2023,
2281,2023-12-02 13:54:00,0,13:54:00,12/02/2023,
2282,2023-12-02 13:55:00,0,13:55:00,12/02/2023,
2283,2023-12-02 13:56:00,0,13:56:00,12/02/2023,
2284,2023-12-02 13:57:00,0,13:57:00,12/02/2023,
2285,2023-12-02 13:58:00,0,13:58:00,12/02/2023,
2286,2023-12-02 13:59:00,0,13:59:00,12/02/2023,
2287,2023-12-02 14:00:00,0,14:00:00,12/02/2023,
2288,2023-12-02 14:01:00,0,14:01:00,12/02/2023,
2289,2023-12-02 14:02:00,0,14:02:00,12/02/2023,
2290,2023-12-02 14:03:00,0,14:03:00,12/02/2023,
2291,2023-12-02 14:04:00,0,14:04:00,12/02/2023,
2292,2023-12-02 14:05:00,0,14:05:00,12/02/2023,
2293,2023-12-02 14:06:00,0,14:06:00,12/02/2023,
2294,2023-12-02 14:07:00,0,14:07:00,12/02/2023,
2295,2023-12-02 14:08:00,0,14:08:00,12/02/2023,
2296,2023-12-02 14:09:00,0,14:09:00,12/02/2023,
2297,2023-12-02 14:10:00,0,14:10:00,12/02/2023,
2298,2023-12-02 14:11:00,0,14:11:00,12/02/2023,
2299,2023-12-02 14:12:00,0,14:12:00,12/02/2023,
2300,2023-12-02 14:13:00,0,14:13:00,12/02/2023,
2301,2023-12-02 14:14:00,0,14:14:00,12/02/2023,
2302,2023-12-02 14:15:00,0,14:15:00,12/02/2023,
2303,2023-12-02 14:16:00,0,14:16:00,12/02/2023,
2304,2023-12-02 14:17:00,0,14:17:00,12/02/2023,
2305,2023-12-02 14:18:00,0,14:18:00,12/02/2023,
2306,2023-12-02 14:19:00,0,14:19:00,12/02/2023,
2307,2023-12-02 14:20:00,0,14:20:00,12/02/2023,
2308,2023-12-02 14:21:00,0,14:21:00,12/02/2023,
2309,2023-12-02 14:22:00,0,14:22:00,12/02/2023,
2310,2023-12-02 14:23:00,0,14:23:00,12/02/2023,
2311,2023-12-02 14:24:00,0,14:24:00,12/02/2023,
2312,2023-12-02 14:25:00,0,14:25:00,12/02/2023,
2313,2023-12-02 14:26:00,0,14:26:00,12/02/2023,
2314,2023-12-02 14:27:00,0,14:27:00,12/02/2023,
2315,2023-12-02 14:28:00,0,14:28:00,12/02/2023,
2316,2023-12-02 14:29:00,0,14:29:00,12/02/2023,
2317,2023-12-02 14:30:00,0,14:30:00,12/02/2023,
2318,2023-12-02 14:31:00,0,14:31:00,12/02/2023,
2319,2023-12-02 14:32:00,0,14:32:00,12/02/2023,
2320,2023-12-02 14:33:00,0,14:33:00,12/02/2023,
2321,2023-12-02 14:34:00,0,14:34:00,12/02/2023,
2322,2023-12-02 14:35:00,0,14:35:00,12/02/2023,
2323,2023-12-02 14:36:00,0,14:36:00,12/02/2023,
2324,2023-12-02 14:37:00,0,14:37:00,12/02/2023,
2325,2023-12-02 14:38:00,0,14:38:00,12/02/2023,
2326,2023-12-02 14:39:00,0,14:39:00,12/02/2023,
2327,2023-12-02 14:40:00,0,14:40:00,12/02/2023,
2328,2023-12-02 14:41:00,0,14:41:00,12/02/2023,
2329,2023-12-02 14:42:00,0,14:42:00,12/02/2023,
2330,2023-12-02 14:43:00,0,14:43:00,12/02/2023,
2331,2023-12-02 14:44:00,0,14:44:00,12/02/2023,
2332,2023-12-02 14:45:00,0,14:45:00,12/02/2023,
2333,2023-12-02 14:46:00,0,14:46:00,12/02/2023,
2334,2023-12-02 14:47:00,0,14:47:00,12/02/2023,
2335,2023-12-02 14:48:00,0,14:48:00,12/02/2023,
2336,2023-12-02 14:49:00,0,14:49:00,12/02/2023,
2337,2023-12-02 14:50:00,0,14:50:00,12/02/2023,
2338,2023-12-02 14:51:00,0,14:51:00,12/02/2023,
2339,2023-12-02 14:52:00,0,14:52:00,12/02/2023,
2340,2023-12-02 14:53:00,0,14:53:00,12/02/2023,
2341,2023-12-02 14:54:00,0,14:54:00,12/02/2023,
2342,2023-12-02 14:55:00,0,14:55:00,12/02/2023,
2343,2023-12-02 14:56:00,0,14:56:00,12/02/2023,
2344,2023-12-02 14:57:00,0,14:57:00,12/02/2023,
2345,2023-12-02 14:58:00,0,14:58:00,12/02/2023,
2346,2023-12-02 14:59:00,0,14:59:00,12/02/2023,
2347,2023-12-02 15:00:00,0,15:00:00,12/02/2023,
2348,2023-12-02 15:01:00,0,15:01:00,12/02/2023,
2349,2023-12-02 15:02:00,0,15:02:00,12/02/2023,
2350,2023-12-02 15:03:00,0,15:03:00,12/02/2023,
2351,2023-12-02 15:04:00,0,15:04:00,12/02/2023,
2352,2023-12-02 15:05:00,0,15:05:00,12/02/2023,
2353,2023-12-02 15:06:00,0,15:06:00,12/02/2023,
2354,2023-12-02 15:07:00,0,15:07:00,12/02/2023,
2355,2023-12-02 15:08:00,0,15:08:00,12/02/2023,
2356,2023-12-02 15:09:00,0,15:09:00,12/02/2023,
2357,2023-12-02 15:10:00,0,15:10:00,12/02/2023,
2358,2023-12-02 15:11:00,0,15:11:00,12/02/2023,
2359,2023-12-02 15:12:00,0,15:12:00,12/02/2023,
2360,2023-12-02 15:13:00,0,15:13:00,12/02/2023,
2361,2023-12-02 15:14:00,0,15:14:00,12/02/2023,
2362,2023-12-02 15:15:00,0,15:15:00,12/02/2023,
2363,2023-12-02 15:16:00,0,15:16:00,12/02/2023,
2364,2023-12-02 15:17:00,0,15:17:00,12/02/2023,
2365,2023-12-02 15:18:00,0,15:18:00,12/02/2023,
2366,2023-12-02 15:19:00,0,15:19:00,12/02/2023,
2367,2023-12-02 15:20:00,0,15:20:00,12/02/2023,
2368,2023-12-02 15:21:00,0,15:21:00,12/02/2023,
2369,2023-12-02 15:22:00,0,15:22:00,12/02/2023,
2370,2023-12-02 15:23:00,0,15:23:00,12/02/2023,
2371,2023-12-02 15:24:00,0,15:24:00,12/02/2023,
2372,2023-12-02 15:25:00,0,15:25:00,12/02/2023,
2373,2023-12-02 15:26:00,0,15:26:00,12/02/2023,
2374,2023-12-02 15:27:00,0,15:27:00,12/02/2023,
2375,2023-12-02 15:28:00,0,15:28:00,12/02/2023,
2376,2023-12-02 15:29:00,0,15:29:00,12/02/2023,
2377,2023-12-02 15:30:00,0,15:30:00,12/02/2023,
2378,2023-12-02 15:31:00,0,15:31:00,12/02/2023,
2379,2023-12-02 15:32:00,0,15:32:00,12/02/2023,
2380,2023-12-02 15:33:00,0,15:33:00,12/02/2023,
2381,2023-12-02 15:34:00,0,15:34:00,12/02/2023,
2382,2023-12-02 15:35:00,0,15:35:00,12/02/2023,
2383,2023-12-02 15:36:00,0,15:36:00,12/02/2023,
2384,2023-12-02 15:37:00,0,15:37:00,12/02/2023,
2385,2023-12-02 15:38:00,0,15:38:00,12/02/2023,
2386,2023-12-02 15:39:00,0,15:39:00,12/02/2023,
2387,2023-12-02 15:40:00,0,15:40:00,12/02/2023,
2388,2023-12-02 15:41:00,0,15:41:00,12/02/2023,
